mes,no,no_pai,pld_sub,exposicao_sub,ticker,compra_mwm,venda_mwm,saldo_mi
2026-06-01,806,269,665.25,4.7898e7,NE26JUN6,100.0,0.0,840.274
2026-06-01,806,269,127.96,-9.21312e6,S26JUN1,0.0,100.0,840.274
2026-06-01,806,269,127.96,-9.21312e6,S26JUN3,0.0,100.0,840.274
2026-06-01,806,269,127.96,-9.21312e6,S26JUN6,0.0,100.0,840.274
2026-06-01,806,269,499.2,3.59424e7,SE26JUN1,100.0,0.0,840.274
2026-06-01,806,269,499.2,3.59424e7,SE26JUN3,100.0,0.0,840.274
2026-06-01,806,269,499.2,3.59424e7,SE26JUN6,100.0,0.0,840.274
2026-06-01,807,269,57.31,4.12632e6,N26JUN1,100.0,-0.0,328.985
2026-06-01,807,269,57.31,-4.12632e6,N26JUN3,-0.0,100.0,328.985
2026-06-01,807,269,57.31,-4.12632e6,N26JUN6,-0.0,100.0,328.985
2026-06-01,807,269,57.31,4.12632e6,NE26JUN1,100.0,-0.0,328.985
2026-06-01,807,269,57.31,4.12632e6,NE26JUN3,100.0,-0.0,328.985
2026-06-01,807,269,57.31,4.12632e6,NE26JUN6,100.0,-0.0,328.985
2026-06-01,807,269,57.31,-4.12632e6,S26JUN1,-0.0,100.0,328.985
2026-06-01,807,269,57.31,-4.12632e6,S26JUN3,-0.0,100.0,328.985
2026-06-01,807,269,57.31,-4.12632e6,S26JUN6,-0.0,100.0,328.985
2026-06-01,807,269,57.31,4.12632e6,SE26JUN1,100.0,-0.0,328.985
2026-06-01,807,269,57.31,4.12632e6,SE26JUN3,100.0,-0.0,328.985
2026-06-01,807,269,57.31,4.12632e6,SE26JUN6,100.0,-0.0,328.985
2026-06-01,808,269,78.96,5.68512e6,N26JUN1,100.0,-0.0,384.528
2026-06-01,808,269,78.96,-5.68512e6,N26JUN3,-0.0,100.0,384.528
2026-06-01,808,269,78.96,-5.68512e6,N26JUN6,-0.0,100.0,384.528
2026-06-01,808,269,114.85,8.2692e6,NE26JUN1,100.0,-0.0,384.528
2026-06-01,808,269,114.85,8.2692e6,NE26JUN3,100.0,-0.0,384.528
2026-06-01,808,269,114.85,8.2692e6,NE26JUN6,100.0,-0.0,384.528
2026-06-01,808,269,80.14,-5.77008e6,S26JUN1,-0.0,100.0,384.528
2026-06-01,808,269,80.14,-5.77008e6,S26JUN3,-0.0,100.0,384.528
2026-06-01,808,269,80.14,-5.77008e6,S26JUN6,-0.0,100.0,384.528
2026-06-01,808,269,128.93,9.28296e6,SE26JUN1,100.0,-0.0,384.528
2026-06-01,808,269,128.93,9.28296e6,SE26JUN3,100.0,-0.0,384.528
2026-06-01,808,269,128.93,9.28296e6,SE26JUN6,100.0,-0.0,384.528
2026-06-01,809,270,375.73,-2.705256e7,N26JUN1,0.0,100.0,321.321
2026-06-01,809,270,375.73,-2.705256e7,N26JUN3,0.0,100.0,321.321
2026-06-01,809,270,375.73,-2.705256e7,N26JUN6,0.0,100.0,321.321
2026-06-01,809,270,665.25,4.7898e7,NE26JUN1,100.0,0.0,321.321
2026-06-01,809,270,665.25,4.7898e7,NE26JUN3,100.0,0.0,321.321
2026-06-01,809,270,665.25,4.7898e7,NE26JUN6,100.0,0.0,321.321
2026-06-01,809,270,127.96,-9.21312e6,S26JUN1,0.0,100.0,321.321
2026-06-01,809,270,127.96,-9.21312e6,S26JUN3,0.0,100.0,321.321
2026-06-01,809,270,127.96,-9.21312e6,S26JUN6,0.0,100.0,321.321
2026-06-01,809,270,499.2,3.59424e7,SE26JUN1,100.0,0.0,321.321
2026-06-01,809,270,499.2,3.59424e7,SE26JUN3,100.0,0.0,321.321
2026-06-01,809,270,499.2,-1.389499448e7,SE26JUN6,0.0,38.6591,321.321
2026-06-01,810,270,57.31,-4.12632e6,N26JUN1,-0.0,100.0,-100.0
2026-06-01,810,270,57.31,-4.12632e6,N26JUN3,-0.0,100.0,-100.0
2026-06-01,810,270,57.31,-4.12632e6,N26JUN6,-0.0,100.0,-100.0
2026-06-01,810,270,57.31,4.12632e6,NE26JUN1,100.0,-0.0,-100.0
2026-06-01,810,270,57.31,4.12632e6,NE26JUN3,100.0,-0.0,-100.0
2026-06-01,810,270,57.31,4.12632e6,NE26JUN6,100.0,-0.0,-100.0
2026-06-01,810,270,57.31,-4.12632e6,S26JUN1,-0.0,100.0,-100.0
2026-06-01,810,270,57.31,-4.12632e6,S26JUN3,-0.0,100.0,-100.0
2026-06-01,810,270,57.31,-4.12632e6,S26JUN6,-0.0,100.0,-100.0
2026-06-01,810,270,57.31,4.12632e6,SE26JUN1,100.0,-0.0,-100.0
2026-06-01,810,270,57.31,4.12632e6,SE26JUN3,100.0,-0.0,-100.0
2026-06-01,810,270,57.31,-1.59519658e6,SE26JUN6,-0.0,38.6591,-100.0
2026-06-01,811,270,78.96,-5.68512e6,N26JUN1,-0.0,100.0,-54.724
2026-06-01,811,270,78.96,-5.68512e6,N26JUN3,-0.0,100.0,-54.724
2026-06-01,811,270,78.96,-5.68512e6,N26JUN6,-0.0,100.0,-54.724
2026-06-01,811,270,114.85,8.2692e6,NE26JUN1,100.0,-0.0,-54.724
2026-06-01,811,270,114.85,8.2692e6,NE26JUN3,100.0,-0.0,-54.724
2026-06-01,811,270,114.85,8.2692e6,NE26JUN6,100.0,-0.0,-54.724
2026-06-01,811,270,80.14,-5.77008e6,S26JUN1,-0.0,100.0,-54.724
2026-06-01,811,270,80.14,-5.77008e6,S26JUN3,-0.0,100.0,-54.724
2026-06-01,811,270,80.14,-5.77008e6,S26JUN6,-0.0,100.0,-54.724
2026-06-01,811,270,128.93,9.28296e6,SE26JUN1,100.0,-0.0,-54.724
2026-06-01,811,270,128.93,9.28296e6,SE26JUN3,100.0,-0.0,-54.724
2026-06-01,811,270,128.93,-3.5887052e6,SE26JUN6,-0.0,38.6591,-54.724
2026-06-01,812,271,375.73,-1.95694715e7,N26JUN1,0.0,72.3387,371.778
2026-06-01,812,271,375.73,-2.705256e7,N26JUN3,0.0,100.0,371.778
2026-06-01,812,271,375.73,-2.705256e7,N26JUN6,0.0,100.0,371.778
2026-06-01,812,271,665.25,4.7898e7,NE26JUN1,100.0,0.0,371.778
2026-06-01,812,271,665.25,4.7898e7,NE26JUN3,100.0,0.0,371.778
2026-06-01,812,271,665.25,4.7898e7,NE26JUN6,100.0,0.0,371.778
2026-06-01,812,271,127.96,-9.21312e6,S26JUN1,0.0,100.0,371.778
2026-06-01,812,271,127.96,-9.21312e6,S26JUN3,0.0,100.0,371.778
2026-06-01,812,271,127.96,-9.21312e6,S26JUN6,0.0,100.0,371.778
2026-06-01,812,271,499.2,3.59424e7,SE26JUN1,100.0,0.0,371.778
2026-06-01,812,271,499.2,3.59424e7,SE26JUN3,100.0,0.0,371.778
2026-06-01,812,271,499.2,3.59424e7,SE26JUN6,100.0,0.0,371.778
2026-06-01,813,271,57.31,-2.98492644e6,N26JUN1,-0.0,72.3387,-100.0
2026-06-01,813,271,57.31,-4.12632e6,N26JUN3,-0.0,100.0,-100.0
2026-06-01,813,271,57.31,-4.12632e6,N26JUN6,-0.0,100.0,-100.0
2026-06-01,813,271,57.31,4.12632e6,NE26JUN1,100.0,-0.0,-100.0
2026-06-01,813,271,57.31,4.12632e6,NE26JUN3,100.0,-0.0,-100.0
2026-06-01,813,271,57.31,4.12632e6,NE26JUN6,100.0,-0.0,-100.0
2026-06-01,813,271,57.31,-4.12632e6,S26JUN1,-0.0,100.0,-100.0
2026-06-01,813,271,57.31,-4.12632e6,S26JUN3,-0.0,100.0,-100.0
2026-06-01,813,271,57.31,-4.12632e6,S26JUN6,-0.0,100.0,-100.0
2026-06-01,813,271,57.31,4.12632e6,SE26JUN1,100.0,-0.0,-100.0
2026-06-01,813,271,57.31,4.12632e6,SE26JUN3,100.0,-0.0,-100.0
2026-06-01,813,271,57.31,4.12632e6,SE26JUN6,100.0,-0.0,-100.0
2026-06-01,814,271,78.96,-4.11254217e6,N26JUN1,-0.0,72.3387,-47.143
2026-06-01,814,271,78.96,-5.68512e6,N26JUN3,-0.0,100.0,-47.143
2026-06-01,814,271,78.96,-5.68512e6,N26JUN6,-0.0,100.0,-47.143
2026-06-01,814,271,114.85,8.2692e6,NE26JUN1,100.0,-0.0,-47.143
2026-06-01,814,271,114.85,8.2692e6,NE26JUN3,100.0,-0.0,-47.143
2026-06-01,814,271,114.85,8.2692e6,NE26JUN6,100.0,-0.0,-47.143
2026-06-01,814,271,80.14,-5.77008e6,S26JUN1,-0.0,100.0,-47.143
2026-06-01,814,271,80.14,-5.77008e6,S26JUN3,-0.0,100.0,-47.143
2026-06-01,814,271,80.14,-5.77008e6,S26JUN6,-0.0,100.0,-47.143
2026-06-01,814,271,128.93,9.28296e6,SE26JUN1,100.0,-0.0,-47.143
2026-06-01,814,271,128.93,9.28296e6,SE26JUN3,100.0,-0.0,-47.143
2026-06-01,814,271,128.93,9.28296e6,SE26JUN6,100.0,-0.0,-47.143
2026-06-01,815,272,375.73,2.705256e7,N26JUN1,100.0,0.0,1181.905
2026-06-01,815,272,375.73,-2.705256e7,N26JUN3,0.0,100.0,1181.905
2026-06-01,815,272,375.73,-2.705256e7,N26JUN6,0.0,100.0,1181.905
2026-06-01,815,272,665.25,4.7898e7,NE26JUN1,100.0,0.0,1181.905
2026-06-01,815,272,665.25,4.7898e7,NE26JUN3,100.0,0.0,1181.905
2026-06-01,815,272,665.25,4.7898e7,NE26JUN6,100.0,0.0,1181.905
2026-06-01,815,272,127.96,-9.21312e6,S26JUN1,0.0,100.0,1181.905
2026-06-01,815,272,127.96,-9.21312e6,S26JUN3,0.0,100.0,1181.905
2026-06-01,815,272,127.96,-9.21312e6,S26JUN6,0.0,100.0,1181.905
2026-06-01,815,272,499.2,3.59424e7,SE26JUN1,100.0,0.0,1181.905
2026-06-01,815,272,499.2,3.59424e7,SE26JUN3,100.0,0.0,1181.905
2026-06-01,815,272,499.2,3.59424e7,SE26JUN6,100.0,0.0,1181.905
2026-06-01,816,272,57.31,4.12632e6,N26JUN1,100.0,-0.0,575.168
2026-06-01,816,272,57.31,-4.12632e6,N26JUN3,-0.0,100.0,575.168
2026-06-01,816,272,57.31,-4.12632e6,N26JUN6,-0.0,100.0,575.168
2026-06-01,816,272,57.31,4.12632e6,NE26JUN1,100.0,-0.0,575.168
2026-06-01,816,272,57.31,4.12632e6,NE26JUN3,100.0,-0.0,575.168
2026-06-01,816,272,57.31,4.12632e6,NE26JUN6,100.0,-0.0,575.168
2026-06-01,816,272,57.31,-4.12632e6,S26JUN1,-0.0,100.0,575.168
2026-06-01,816,272,57.31,-4.12632e6,S26JUN3,-0.0,100.0,575.168
2026-06-01,816,272,57.31,-4.12632e6,S26JUN6,-0.0,100.0,575.168
2026-06-01,816,272,57.31,4.12632e6,SE26JUN1,100.0,-0.0,575.168
2026-06-01,816,272,57.31,4.12632e6,SE26JUN3,100.0,-0.0,575.168
2026-06-01,816,272,57.31,4.12632e6,SE26JUN6,100.0,-0.0,575.168
2026-06-01,817,272,78.96,5.68512e6,N26JUN1,100.0,-0.0,646.181
2026-06-01,817,272,78.96,-5.68512e6,N26JUN3,-0.0,100.0,646.181
2026-06-01,817,272,78.96,-5.68512e6,N26JUN6,-0.0,100.0,646.181
2026-06-01,817,272,114.85,8.2692e6,NE26JUN1,100.0,-0.0,646.181
2026-06-01,817,272,114.85,8.2692e6,NE26JUN3,100.0,-0.0,646.181
2026-06-01,817,272,114.85,8.2692e6,NE26JUN6,100.0,-0.0,646.181
2026-06-01,817,272,80.14,-5.77008e6,S26JUN1,-0.0,100.0,646.181
2026-06-01,817,272,80.14,-5.77008e6,S26JUN3,-0.0,100.0,646.181
2026-06-01,817,272,80.14,-5.77008e6,S26JUN6,-0.0,100.0,646.181
2026-06-01,817,272,128.93,9.28296e6,SE26JUN1,100.0,-0.0,646.181
2026-06-01,817,272,128.93,9.28296e6,SE26JUN3,100.0,-0.0,646.181
2026-06-01,817,272,128.93,9.28296e6,SE26JUN6,100.0,-0.0,646.181
2026-06-01,818,273,375.73,-2.428416692e7,N26JUN1,0.0,89.7666,463.231
2026-06-01,818,273,375.73,-2.705256e7,N26JUN3,0.0,100.0,463.231
2026-06-01,818,273,375.73,-2.705256e7,N26JUN6,0.0,100.0,463.231
2026-06-01,818,273,665.25,4.7898e7,NE26JUN1,100.0,0.0,463.231
2026-06-01,818,273,665.25,4.7898e7,NE26JUN3,100.0,0.0,463.231
2026-06-01,818,273,665.25,4.7898e7,NE26JUN6,100.0,0.0,463.231
2026-06-01,818,273,127.96,-9.21312e6,S26JUN1,0.0,100.0,463.231
2026-06-01,818,273,127.96,-9.21312e6,S26JUN3,0.0,100.0,463.231
2026-06-01,818,273,127.96,-9.21312e6,S26JUN6,0.0,100.0,463.231
2026-06-01,818,273,499.2,3.59424e7,SE26JUN1,100.0,0.0,463.231
2026-06-01,818,273,499.2,3.59424e7,SE26JUN3,100.0,0.0,463.231
2026-06-01,818,273,499.2,3.59424e7,SE26JUN6,100.0,0.0,463.231
2026-06-01,819,273,57.31,-3.70405772e6,N26JUN1,-0.0,89.7666,-100.0
2026-06-01,819,273,57.31,-4.12632e6,N26JUN3,-0.0,100.0,-100.0
2026-06-01,819,273,57.31,-4.12632e6,N26JUN6,-0.0,100.0,-100.0
2026-06-01,819,273,57.31,4.12632e6,NE26JUN1,100.0,-0.0,-100.0
2026-06-01,819,273,57.31,4.12632e6,NE26JUN3,100.0,-0.0,-100.0
2026-06-01,819,273,57.31,4.12632e6,NE26JUN6,100.0,-0.0,-100.0
2026-06-01,819,273,57.31,-4.12632e6,S26JUN1,-0.0,100.0,-100.0
2026-06-01,819,273,57.31,-4.12632e6,S26JUN3,-0.0,100.0,-100.0
2026-06-01,819,273,57.31,-4.12632e6,S26JUN6,-0.0,100.0,-100.0
2026-06-01,819,273,57.31,4.12632e6,SE26JUN1,100.0,-0.0,-100.0
2026-06-01,819,273,57.31,4.12632e6,SE26JUN3,100.0,-0.0,-100.0
2026-06-01,819,273,57.31,4.12632e6,SE26JUN6,100.0,-0.0,-100.0
2026-06-01,820,273,78.96,-5.10333969e6,N26JUN1,-0.0,89.7666,-31.944
2026-06-01,820,273,78.96,-5.68512e6,N26JUN3,-0.0,100.0,-31.944
2026-06-01,820,273,78.96,-5.68512e6,N26JUN6,-0.0,100.0,-31.944
2026-06-01,820,273,114.85,8.2692e6,NE26JUN1,100.0,-0.0,-31.944
2026-06-01,820,273,114.85,8.2692e6,NE26JUN3,100.0,-0.0,-31.944
2026-06-01,820,273,114.85,8.2692e6,NE26JUN6,100.0,-0.0,-31.944
2026-06-01,820,273,80.14,-5.77008e6,S26JUN1,-0.0,100.0,-31.944
2026-06-01,820,273,80.14,-5.77008e6,S26JUN3,-0.0,100.0,-31.944
2026-06-01,820,273,80.14,-5.77008e6,S26JUN6,-0.0,100.0,-31.944
2026-06-01,820,273,128.93,9.28296e6,SE26JUN1,100.0,-0.0,-31.944
2026-06-01,820,273,128.93,9.28296e6,SE26JUN3,100.0,-0.0,-31.944
2026-06-01,820,273,128.93,9.28296e6,SE26JUN6,100.0,-0.0,-31.944
2026-06-01,821,274,375.73,2.705256e7,N26JUN1,100.0,0.0,557.117
2026-06-01,821,274,375.73,-2.705256e7,N26JUN3,0.0,100.0,557.117
2026-06-01,821,274,375.73,-2.705256e7,N26JUN6,0.0,100.0,557.117
2026-06-01,821,274,665.25,4.7898e7,NE26JUN1,100.0,0.0,557.117
2026-06-01,821,274,665.25,4.7898e7,NE26JUN3,100.0,0.0,557.117
2026-06-01,821,274,665.25,4.7898e7,NE26JUN6,100.0,0.0,557.117
2026-06-01,821,274,127.96,-9.21312e6,S26JUN1,0.0,100.0,557.117
2026-06-01,821,274,127.96,-9.21312e6,S26JUN3,0.0,100.0,557.117
2026-06-01,821,274,127.96,-9.21312e6,S26JUN6,0.0,100.0,557.117
2026-06-01,821,274,499.2,3.59424e7,SE26JUN1,100.0,0.0,557.117
2026-06-01,821,274,499.2,3.59424e7,SE26JUN3,100.0,0.0,557.117
2026-06-01,821,274,499.2,3.59424e7,SE26JUN6,100.0,0.0,557.117
2026-06-01,822,274,57.31,4.12632e6,N26JUN1,100.0,-0.0,-49.62
2026-06-01,822,274,57.31,-4.12632e6,N26JUN3,-0.0,100.0,-49.62
2026-06-01,822,274,57.31,-4.12632e6,N26JUN6,-0.0,100.0,-49.62
2026-06-01,822,274,57.31,4.12632e6,NE26JUN1,100.0,-0.0,-49.62
2026-06-01,822,274,57.31,4.12632e6,NE26JUN3,100.0,-0.0,-49.62
2026-06-01,822,274,57.31,4.12632e6,NE26JUN6,100.0,-0.0,-49.62
2026-06-01,822,274,57.31,-4.12632e6,S26JUN1,-0.0,100.0,-49.62
2026-06-01,822,274,57.31,-4.12632e6,S26JUN3,-0.0,100.0,-49.62
2026-06-01,822,274,57.31,-4.12632e6,S26JUN6,-0.0,100.0,-49.62
2026-06-01,822,274,57.31,4.12632e6,SE26JUN1,100.0,-0.0,-49.62
2026-06-01,822,274,57.31,4.12632e6,SE26JUN3,100.0,-0.0,-49.62
2026-06-01,822,274,57.31,4.12632e6,SE26JUN6,100.0,-0.0,-49.62
2026-06-01,823,274,78.96,5.68512e6,N26JUN1,100.0,-0.0,21.394
2026-06-01,823,274,78.96,-5.68512e6,N26JUN3,-0.0,100.0,21.394
2026-06-01,823,274,78.96,-5.68512e6,N26JUN6,-0.0,100.0,21.394
2026-06-01,823,274,114.85,8.2692e6,NE26JUN1,100.0,-0.0,21.394
2026-06-01,823,274,114.85,8.2692e6,NE26JUN3,100.0,-0.0,21.394
2026-06-01,823,274,114.85,8.2692e6,NE26JUN6,100.0,-0.0,21.394
2026-06-01,823,274,80.14,-5.77008e6,S26JUN1,-0.0,100.0,21.394
2026-06-01,823,274,80.14,-5.77008e6,S26JUN3,-0.0,100.0,21.394
2026-06-01,823,274,80.14,-5.77008e6,S26JUN6,-0.0,100.0,21.394
2026-06-01,823,274,128.93,9.28296e6,SE26JUN1,100.0,-0.0,21.394
2026-06-01,823,274,128.93,9.28296e6,SE26JUN3,100.0,-0.0,21.394
2026-06-01,823,274,128.93,9.28296e6,SE26JUN6,100.0,-0.0,21.394
2026-06-01,824,275,375.73,2.705256e7,N26JUN1,100.0,0.0,2067.96
2026-06-01,824,275,375.73,-2.705256e7,N26JUN3,0.0,100.0,2067.96
2026-06-01,824,275,375.73,-2.705256e7,N26JUN6,0.0,100.0,2067.96
2026-06-01,824,275,665.25,4.7898e7,NE26JUN1,100.0,0.0,2067.96
2026-06-01,824,275,665.25,4.7898e7,NE26JUN3,100.0,0.0,2067.96
2026-06-01,824,275,665.25,4.7898e7,NE26JUN6,100.0,0.0,2067.96
2026-06-01,824,275,127.96,-9.21312e6,S26JUN1,0.0,100.0,2067.96
2026-06-01,824,275,127.96,-9.21312e6,S26JUN3,0.0,100.0,2067.96
2026-06-01,824,275,127.96,-9.21312e6,S26JUN6,0.0,100.0,2067.96
2026-06-01,824,275,499.2,3.59424e7,SE26JUN1,100.0,0.0,2067.96
2026-06-01,824,275,499.2,3.59424e7,SE26JUN3,100.0,0.0,2067.96
2026-06-01,824,275,499.2,3.59424e7,SE26JUN6,100.0,0.0,2067.96
2026-06-01,825,275,57.31,4.12632e6,N26JUN1,100.0,-0.0,1415.37
2026-06-01,825,275,57.31,-4.12632e6,N26JUN3,-0.0,100.0,1415.37
2026-06-01,825,275,57.31,-4.12632e6,N26JUN6,-0.0,100.0,1415.37
2026-06-01,825,275,57.31,4.12632e6,NE26JUN1,100.0,-0.0,1415.37
2026-06-01,825,275,57.31,4.12632e6,NE26JUN3,100.0,-0.0,1415.37
2026-06-01,825,275,57.31,4.12632e6,NE26JUN6,100.0,-0.0,1415.37
2026-06-01,825,275,57.31,-4.12632e6,S26JUN1,-0.0,100.0,1415.37
2026-06-01,825,275,57.31,-4.12632e6,S26JUN3,-0.0,100.0,1415.37
2026-06-01,825,275,57.31,-4.12632e6,S26JUN6,-0.0,100.0,1415.37
2026-06-01,825,275,57.31,4.12632e6,SE26JUN1,100.0,-0.0,1415.37
2026-06-01,825,275,57.31,4.12632e6,SE26JUN3,100.0,-0.0,1415.37
2026-06-01,825,275,57.31,4.12632e6,SE26JUN6,100.0,-0.0,1415.37
2026-06-01,826,275,78.96,5.68512e6,N26JUN1,100.0,-0.0,1489.501
2026-06-01,826,275,78.96,-5.68512e6,N26JUN3,-0.0,100.0,1489.501
2026-06-01,826,275,78.96,-5.68512e6,N26JUN6,-0.0,100.0,1489.501
2026-06-01,826,275,114.85,8.2692e6,NE26JUN1,100.0,-0.0,1489.501
2026-06-01,826,275,114.85,8.2692e6,NE26JUN3,100.0,-0.0,1489.501
2026-06-01,826,275,114.85,8.2692e6,NE26JUN6,100.0,-0.0,1489.501
2026-06-01,826,275,80.14,-5.77008e6,S26JUN1,-0.0,100.0,1489.501
2026-06-01,826,275,80.14,-5.77008e6,S26JUN3,-0.0,100.0,1489.501
2026-06-01,826,275,80.14,-5.77008e6,S26JUN6,-0.0,100.0,1489.501
2026-06-01,826,275,128.93,9.28296e6,SE26JUN1,100.0,-0.0,1489.501
2026-06-01,826,275,128.93,9.28296e6,SE26JUN3,100.0,-0.0,1489.501
2026-06-01,826,275,128.93,9.28296e6,SE26JUN6,100.0,-0.0,1489.501
2026-06-01,827,276,375.73,2.705256e7,N26JUN1,100.0,0.0,1334.879
2026-06-01,827,276,375.73,-2.705256e7,N26JUN3,0.0,100.0,1334.879
2026-06-01,827,276,375.73,-2.705256e7,N26JUN6,0.0,100.0,1334.879
2026-06-01,827,276,665.25,4.7898e7,NE26JUN1,100.0,0.0,1334.879
2026-06-01,827,276,665.25,4.7898e7,NE26JUN3,100.0,0.0,1334.879
2026-06-01,827,276,665.25,4.7898e7,NE26JUN6,100.0,0.0,1334.879
2026-06-01,827,276,127.96,-9.21312e6,S26JUN1,0.0,100.0,1334.879
2026-06-01,827,276,127.96,-9.21312e6,S26JUN3,0.0,100.0,1334.879
2026-06-01,827,276,127.96,-9.21312e6,S26JUN6,0.0,100.0,1334.879
2026-06-01,827,276,499.2,3.59424e7,SE26JUN1,100.0,0.0,1334.879
2026-06-01,827,276,499.2,3.59424e7,SE26JUN3,100.0,0.0,1334.879
2026-06-01,827,276,499.2,3.59424e7,SE26JUN6,100.0,0.0,1334.879
2026-06-01,828,276,57.31,4.12632e6,N26JUN1,100.0,-0.0,682.289
2026-06-01,828,276,57.31,-4.12632e6,N26JUN3,-0.0,100.0,682.289
2026-06-01,828,276,57.31,-4.12632e6,N26JUN6,-0.0,100.0,682.289
2026-06-01,828,276,57.31,4.12632e6,NE26JUN1,100.0,-0.0,682.289
2026-06-01,828,276,57.31,4.12632e6,NE26JUN3,100.0,-0.0,682.289
2026-06-01,828,276,57.31,4.12632e6,NE26JUN6,100.0,-0.0,682.289
2026-06-01,828,276,57.31,-4.12632e6,S26JUN1,-0.0,100.0,682.289
2026-06-01,828,276,57.31,-4.12632e6,S26JUN3,-0.0,100.0,682.289
2026-06-01,828,276,57.31,-4.12632e6,S26JUN6,-0.0,100.0,682.289
2026-06-01,828,276,57.31,4.12632e6,SE26JUN1,100.0,-0.0,682.289
2026-06-01,828,276,57.31,4.12632e6,SE26JUN3,100.0,-0.0,682.289
2026-06-01,828,276,57.31,4.12632e6,SE26JUN6,100.0,-0.0,682.289
2026-06-01,829,276,78.96,5.68512e6,N26JUN1,100.0,-0.0,756.421
2026-06-01,829,276,78.96,-5.68512e6,N26JUN3,-0.0,100.0,756.421
2026-06-01,829,276,78.96,-5.68512e6,N26JUN6,-0.0,100.0,756.421
2026-06-01,829,276,114.85,8.2692e6,NE26JUN1,100.0,-0.0,756.421
2026-06-01,829,276,114.85,8.2692e6,NE26JUN3,100.0,-0.0,756.421
2026-06-01,829,276,114.85,8.2692e6,NE26JUN6,100.0,-0.0,756.421
2026-06-01,829,276,80.14,-5.77008e6,S26JUN1,-0.0,100.0,756.421
2026-06-01,829,276,80.14,-5.77008e6,S26JUN3,-0.0,100.0,756.421
2026-06-01,829,276,80.14,-5.77008e6,S26JUN6,-0.0,100.0,756.421
2026-06-01,829,276,128.93,9.28296e6,SE26JUN1,100.0,-0.0,756.421
2026-06-01,829,276,128.93,9.28296e6,SE26JUN3,100.0,-0.0,756.421
2026-06-01,829,276,128.93,9.28296e6,SE26JUN6,100.0,-0.0,756.421
2026-06-01,830,277,375.73,2.705256e7,N26JUN1,100.0,0.0,1402.385
2026-06-01,830,277,375.73,-2.705256e7,N26JUN3,0.0,100.0,1402.385
2026-06-01,830,277,375.73,-2.705256e7,N26JUN6,0.0,100.0,1402.385
2026-06-01,830,277,665.25,4.7898e7,NE26JUN1,100.0,0.0,1402.385
2026-06-01,830,277,665.25,4.7898e7,NE26JUN3,100.0,0.0,1402.385
2026-06-01,830,277,665.25,4.7898e7,NE26JUN6,100.0,0.0,1402.385
2026-06-01,830,277,127.96,-9.21312e6,S26JUN1,0.0,100.0,1402.385
2026-06-01,830,277,127.96,-9.21312e6,S26JUN3,0.0,100.0,1402.385
2026-06-01,830,277,127.96,-9.21312e6,S26JUN6,0.0,100.0,1402.385
2026-06-01,830,277,499.2,3.59424e7,SE26JUN1,100.0,0.0,1402.385
2026-06-01,830,277,499.2,3.59424e7,SE26JUN3,100.0,0.0,1402.385
2026-06-01,830,277,499.2,3.59424e7,SE26JUN6,100.0,0.0,1402.385
2026-06-01,831,277,57.31,4.12632e6,N26JUN1,100.0,-0.0,749.795
2026-06-01,831,277,57.31,-4.12632e6,N26JUN3,-0.0,100.0,749.795
2026-06-01,831,277,57.31,-4.12632e6,N26JUN6,-0.0,100.0,749.795
2026-06-01,831,277,57.31,4.12632e6,NE26JUN1,100.0,-0.0,749.795
2026-06-01,831,277,57.31,4.12632e6,NE26JUN3,100.0,-0.0,749.795
2026-06-01,831,277,57.31,4.12632e6,NE26JUN6,100.0,-0.0,749.795
2026-06-01,831,277,57.31,-4.12632e6,S26JUN1,-0.0,100.0,749.795
2026-06-01,831,277,57.31,-4.12632e6,S26JUN3,-0.0,100.0,749.795
2026-06-01,831,277,57.31,-4.12632e6,S26JUN6,-0.0,100.0,749.795
2026-06-01,831,277,57.31,4.12632e6,SE26JUN1,100.0,-0.0,749.795
2026-06-01,831,277,57.31,4.12632e6,SE26JUN3,100.0,-0.0,749.795
2026-06-01,831,277,57.31,4.12632e6,SE26JUN6,100.0,-0.0,749.795
2026-06-01,832,277,78.96,5.68512e6,N26JUN1,100.0,-0.0,823.926
2026-06-01,832,277,78.96,-5.68512e6,N26JUN3,-0.0,100.0,823.926
2026-06-01,832,277,78.96,-5.68512e6,N26JUN6,-0.0,100.0,823.926
2026-06-01,832,277,114.85,8.2692e6,NE26JUN1,100.0,-0.0,823.926
2026-06-01,832,277,114.85,8.2692e6,NE26JUN3,100.0,-0.0,823.926
2026-06-01,832,277,114.85,8.2692e6,NE26JUN6,100.0,-0.0,823.926
2026-06-01,832,277,80.14,-5.77008e6,S26JUN1,-0.0,100.0,823.926
2026-06-01,832,277,80.14,-5.77008e6,S26JUN3,-0.0,100.0,823.926
2026-06-01,832,277,80.14,-5.77008e6,S26JUN6,-0.0,100.0,823.926
2026-06-01,832,277,128.93,9.28296e6,SE26JUN1,100.0,-0.0,823.926
2026-06-01,832,277,128.93,9.28296e6,SE26JUN3,100.0,-0.0,823.926
2026-06-01,832,277,128.93,9.28296e6,SE26JUN6,100.0,-0.0,823.926
2026-06-01,833,278,375.73,2.705256e7,N26JUN1,100.0,0.0,1191.687
2026-06-01,833,278,375.73,-2.705256e7,N26JUN3,0.0,100.0,1191.687
2026-06-01,833,278,375.73,-2.705256e7,N26JUN6,0.0,100.0,1191.687
2026-06-01,833,278,665.25,4.7898e7,NE26JUN1,100.0,0.0,1191.687
